X,beta,r0,eta0,zeta0,Xout
3fc087c0cdf864a5,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd85dda0c9e4147
3fc5ff6a3413e515,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd874238d479c3b
3fcb77139a2f6585,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd882e3659c88bb
3fd0775e802572fb,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd88ba71b1ba4a6
3fd3333333333333,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd89004c5f6f1ff
3f50624dd2f1a9fc,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd7dfaf892f4c0a
3fa661b807058f11,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd814b1ff5c2c9c
3fb6202ecfb9c869,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd83dd6cf66c30e
3fc087c0cdf864a5,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd85c6f0eb07837
3fc5ff6a3413e515,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd871f4a252431b
3fcb77139a2f6585,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd87ffe40eda6df
3fd0775e802572fb,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd88831385b3323
3fd3333333333333,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfd0000000000000,3fd88c3180b84a3b
3f50624dd2f1a9fc,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df539fa06685
3fa661b807058f11,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8078571a3af0f
3fb6202ecfb9c869,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd828401e3d210b
3fc087c0cdf864a5,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd841f88ffc98bb
3fc5ff6a3413e515,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8553cc3379724
3fcb77139a2f6585,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd862b8acd58640
3fd0775e802572fb,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd86b3bbd6ef885
3fd3333333333333,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd86fbf00f14174
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df5398135311
3fa661b807058f11,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd807526ecacaf8
3fb6202ecfb9c869,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8278e1ca79493
3fc087c0cdf864a5,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8409b3b7a66da
3fc5ff6a3413e515,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd853266d2cdbdb
3fcb77139a2f6585,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85ff71a48d709
3fd0775e802572fb,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd867f25c49beb3
3fd3333333333333,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd86c1e0e1efd55
3f50624dd2f1a9fc,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df5390863fae
3fa661b807058f11,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8071f6f2f90c7
3fb6202ecfb9c869,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd826dc45f35bc7
3fc087c0cdf864a5,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd83f3e9bb83c73
3fc5ff6a3413e515,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85111e90ca195
3fcb77139a2f6585,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85d390adbc838
3fd0775e802572fb,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd864ae826549f9
3fd3333333333333,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd86884804aa886
3f50624dd2f1a9fc,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df5388f92c5d
3fa661b807058f11,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd806ec72d1bb56
3fb6202ecfb9c869,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8262a9a12b2d4
3fc087c0cdf864a5,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd83de2b03729d0
3fc5ff6a3413e515,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd84eff34a32a70
3fcb77139a2f6585,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85a7e782b69d9
3fd0775e802572fb,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8617021ff3d03
3fd3333333333333,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd864f240158469
3f50624dd2f1a9fc,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df53816c191a
3fa661b807058f11,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd806b979b10591
3fb6202ecfb9c869,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8257918f7dc3d
3fc087c0cdf864a5,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd83c877878bdc3
3fc5ff6a3413e515,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd84cee4dc07f48
3fcb77139a2f6585,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd857c75be53fed
3fd0775e802572fb,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85e372d85dc38
3fd3333333333333,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd86167368a8b5d
3f50624dd2f1a9fc,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df5379df05ea
3fa661b807058f11,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8068683cd2a62
3fb6202ecfb9c869,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd824c7c29520c0
3fc087c0cdf864a5,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd83b2cf3ff0514
3fc5ff6a3413e515,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd84adf32386760
3fcb77139a2f6585,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85513afc70baa
3fd0775e802572fb,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85b0397972f98
3fd3333333333333,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85de34d1c05c5
3f50624dd2f1a9fc,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df537251f2c9
3fa661b807058f11,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd806539125e4c7
3fb6202ecfb9c869,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8241696dccf60
3fc087c0cdf864a5,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd839d3224c89c8
3fc5ff6a3413e515,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd848d1dfe2600e
3fcb77139a2f6585,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd852636d9e9596
3fd0775e802572fb,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd857d55300297a
3fd3333333333333,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd85a666da1305f
3f50624dd2f1a9fc,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd7df536ac4dfbb
3fa661b807058f11,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd80620a1baefbf
3fb6202ecfb9c869,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8236595c13d67
3fc087c0cdf864a5,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd8387a02e45295
3fc5ff6a3413e515,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd846c654999496
3fcb77139a2f6585,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd84fb68f497875
3fd0775e802572fb,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd854ac52bbd202
3fd3333333333333,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfc6db6db6db6db7,3fd856f08253f35b
3f50624dd2f1a9fc,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def785bf944a
3fa661b807058f11,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f90d6e91e295
3fb6202ecfb9c869,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd80e15c65a7c8e
3fc087c0cdf864a5,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd81e6e6a1ae6a2
3fc5ff6a3413e515,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82a854e8571d2
3fcb77139a2f6585,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd832dabe9a32c7
3fd0775e802572fb,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd83803cba84e5f
3fd3333333333333,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd83aacecbe9906
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def77e334e5a
3fa661b807058f11,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f8db531489d0
3fb6202ecfb9c869,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd80d69d7dbb4fc
3fc087c0cdf864a5,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd81d226502ede0
3fc5ff6a3413e515,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8289115c74c80
3fcb77139a2f6585,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8304f53d9e762
3fd0775e802572fb,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd835045db53e30
3fd3333333333333,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd83765c682cb32
3f50624dd2f1a9fc,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def776a7087a
3fa661b807058f11,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f8a93ac1b1b7
3fb6202ecfb9c869,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd80cbe1251297e
3fc087c0cdf864a5,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd81bd708be7945
3fc5ff6a3413e515,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8269e86cb1d1b
3fcb77139a2f6585,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82dc70d5c0cf1
3fd0775e802572fb,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd83209c7e21f66
3fd3333333333333,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd83424fb5c0bb4
3f50624dd2f1a9fc,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def76f1ac2ac
3fa661b807058f11,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f87725991773
3fb6202ecfb9c869,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd80c1275adf507
3fc087c0cdf864a5,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd81a8c54da4a81
3fc5ff6a3413e515,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd824ad9fa07f69
3fcb77139a2f6585,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82b41e5ab3e92
3fd0775e802572fb,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82f13fec20493
3fd3333333333333,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd830ea786ad3c3
3f50624dd2f1a9fc,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def7678e7cee
3fa661b807058f11,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f845139a782c
3fb6202ecfb9c869,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd80b6701e5384e
3fc087c0cdf864a5,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8194248e392f3
3fc5ff6a3413e515,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd822be5e5a4398
3fcb77139a2f6585,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd828bfd75f8812
3fd0775e802572fb,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82c22f70e4a69
3fd3333333333333,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82db62b1ff017
3f50624dd2f1a9fc,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def760023741
3fa661b807058f11,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f81304c59113
3fb6202ecfb9c869,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd80abbb6ea19d5
3fc087c0cdf864a5,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd817f8e467f322
3fc5ff6a3413e515,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd820d0c10e6762
3fcb77139a2f6585,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82640dd1e3b37
3fd0775e802572fb,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82936a5a5f1e0
3fd3333333333333,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd82a88013ac633
3f50624dd2f1a9fc,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def75875f1a3
3fa661b807058f11,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f7e0f91a1f66
3fb6202ecfb9c869,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd80a1094afc5db
3fc087c0cdf864a5,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd816b026f57a35
3fc5ff6a3413e515,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd81ee4c5d60f48
3fcb77139a2f6585,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd823c4f199c593
3fd0775e802572fb,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8264eff8cfdc7
3fd3333333333333,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8275fe8c7a553
3f50624dd2f1a9fc,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7def750e9ac19
3fa661b807058f11,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd7f7aef097e069
3fb6202ecfb9c869,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd809659b296e5d
3fc087c0cdf864a5,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd81568101aa564
3fc5ff6a3413e515,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd81cfa6acd7fe3
3fcb77139a2f6585,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8214c0f918715
3fd0775e802572fb,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8236bf9ebd3b1
3fd3333333333333,4007ffffffffffff,3fd0000000000000,bfbb6db6db6db6dc,bfbb6db6db6db6dc,3fd8243dd01e22ac
3f50624dd2f1a9fc,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7de9b706d9774
3fa661b807058f11,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7eab4bb538875
3fb6202ecfb9c869,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f45ac0ebe2dc
3fc087c0cdf864a5,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fbc352636858
3fc5ff6a3413e515,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd8012b0700afb5
3fcb77139a2f6585,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd804d5d559febb
3fd0775e802572fb,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd8070fb4c2a140
3fd3333333333333,3f847ae147ae147b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd8082d4685bed8
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7de9b68e21ef3
3fa661b807058f11,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7ea8383889fb9
3fb6202ecfb9c869,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f3b4b4f7b4a4
3fc087c0cdf864a5,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fa87cecbb825
3fc5ff6a3413e515,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7ff56d2d931e4
3fcb77139a2f6585,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd8027c747bb6ea
3fd0775e802572fb,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd80453948b800f
3fd3333333333333,3fdbfa2608c6f2d6,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd80536b8dd2ada
3f50624dd2f1a9fc,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7de9b6156a685
3fa661b807058f11,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7ea524ed58c82
3fb6202ecfb9c869,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f30ed02352f2
3fc087c0cdf864a5,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f94ce8fb484c
3fc5ff6a3413e515,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fd84242632b3
3fcb77139a2f6585,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd80025e42a924a
3fd0775e802572fb,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd8019bb584a94e
3fd3333333333333,3feba83a83a83a84,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd80245a6409872
3f50624dd2f1a9fc,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7de9b59cb2e26
3fa661b807058f11,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7ea211d3a0e1f
3fb6202ecfb9c869,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f2691262a84f
3fc087c0cdf864a5,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f812a08962b8
3fc5ff6a3413e515,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fbb2f931fac6
3fcb77139a2f6585,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fdd21fb98024
3fd0775e802572fb,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fee80e295faa
3fd3333333333333,3ff4a9b101767dcf,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7ff59ff60e846
3f50624dd2f1a9fc,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7de9b523fb5d8
3fa661b807058f11,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7e9efeeb5e3ef
3fb6202ecfb9c869,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f1c37ba9a49b
3fc087c0cdf864a5,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f6d8f50db408
3fc5ff6a3413e515,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f9e350498c43
3fcb77139a2f6585,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fb81228672b1
3fd0775e802572fb,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fc3895132be1
3fd3333333333333,3ffb7f44c118de5b,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7fc73b52c5b61
3f50624dd2f1a9fc,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7de9b4ab43d9e
3fa661b807058f11,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7e9bec348cd50
3fb6202ecfb9c869,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f11e0bec3cfb
3fc087c0cdf864a5,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f59fe6204b15
3fc5ff6a3413e515,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f81527bc9d3a
3fcb77139a2f6585,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f932e7fa3d8e
3fd0775e802572fb,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f98d40f9603b
3fd3333333333333,40012a6c405d9f73,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f992b8cd5448
3f50624dd2f1a9fc,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7de9b4328c56f
3fa661b807058f11,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7e98d9af289ac
3fb6202ecfb9c869,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f078c31e6be5
3fc087c0cdf864a5,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f4677359987b
3fc5ff6a3413e515,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f6487ddd9212
3fcb77139a2f6585,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f6e76b8874be
3fd0775e802572fb,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f6e608b09e84
3fd3333333333333,40049536202ecfba,3fd0000000000000,bfbb6db6db6db6dc,bfa2492492492494,3fd7f6b6fba92016
